,SGD_Predicted,RFR_Predicted
106,18.910389849328755,16.8976
107,12.193583100853292,12.2174
108,15.044757793846369,12.168600000000001
109,19.069909303616942,12.1878
110,16.116601698243723,15.578200000000002
111,15.673323166613413,13.082400000000002
112,13.145268654336236,13.491800000000001
113,13.20840060138045,12.705800000000002
114,16.789490500391484,16.511400000000002
115,14.726478053951727,15.931400000000004
116,14.995315995793172,12.554800000000002
117,20.499835247595982,12.698200000000002
118,16.261456486648193,12.392000000000001
119,10.15060953236696,12.709400000000002
120,15.780500595858456,12.366200000000001
121,4.873395530818097,12.958000000000002
122,16.71433236839485,12.642800000000001
123,15.206975644945116,16.282000000000004
124,14.553714210611671,15.222600000000002
125,13.452864174429658,12.879000000000001
126,14.425564244902564,12.720799999999999
127,16.485919626068156,16.354000000000003
128,14.571169477986512,13.129000000000001
129,7.217553562497874,13.257600000000002
130,8.463192659268856,14.201600000000001
131,12.787062109688707,15.350200000000003
132,9.184875616790833,13.1678
133,13.766706861726862,11.898200000000001
134,14.018132330081167,16.612400000000008
135,13.795056969128,14.3672
136,13.962661643541358,13.317400000000003
137,13.155644290359678,16.163400000000003
138,12.520990683097276,13.509400000000003
139,13.408852614744724,16.409200000000002
140,13.25410462807318,16.072200000000002
141,15.891309187471782,16.337200000000003
142,17.651175937181414,13.561600000000004
143,20.314797271809674,11.795399999999999
144,12.723756793662986,13.014600000000003
145,14.115325885232958,17.3972
146,16.85188461540968,15.6384
147,14.575809605876659,14.387200000000005
148,19.485460123732597,12.9158
149,7.956227282891144,13.077
150,19.127130473738433,16.7418
151,18.429860496313488,18.742
152,8.55227731661065,13.2094
153,16.5987937529152,12.956800000000001
154,10.59686934932711,16.764
155,14.090627808664841,16.9498
156,4.737679650974602,17.837000000000003
157,12.09803302066222,12.049000000000001
158,12.204849819497353,12.491000000000001
159,13.74669625566092,13.784
160,4.940772263620815,13.773
161,10.711504176118748,16.528600000000004
162,15.10312575030699,13.145
163,14.906927551620502,13.026200000000001
164,7.492343964256281,16.2824
165,15.709988077509013,16.761199999999995
166,17.69029358333345,12.770400000000002
167,11.628453255640594,13.146600000000003
168,15.174319291393198,13.088400000000002
169,17.062444889620515,16.3234
170,20.358792081214535,13.088400000000002
171,20.750064049154954,16.339600000000004
172,18.756104068918933,15.778800000000006
173,15.690170172737826,13.075600000000001
174,17.236753903509896,13.0942
175,17.79885652601481,12.796000000000001
176,19.752665387903807,12.923200000000001
177,16.024884552227878,16.447400000000002
178,17.972965301980704,14.903200000000002
179,16.58145726243826,14.525000000000002
180,16.7631692618937,13.625000000000002
181,15.22607220854277,17.246800000000004
182,13.935593692605652,12.2234
183,16.479320360882014,14.172000000000002
184,16.481841001228215,17.001800000000003
185,18.708139792077233,12.4718
186,16.559292389671125,17.4506
187,17.29387457702435,13.315600000000002
188,19.05171600248157,12.250600000000002
189,16.983757337096424,15.812000000000003
190,5.801813758463181,17.167399999999997
191,16.3088510543087,16.801800000000004
192,16.707997366548213,13.064400000000001
193,4.862257321739678,14.891800000000003
194,5.740448590216904,14.065000000000003
195,19.74913365614018,18.133400000000005
196,12.548089870984573,13.231200000000001
197,14.302521234238496,12.928400000000002
198,16.963311290112472,12.2022
199,17.527960683152727,16.245
200,14.218156484346181,16.618400000000005
201,6.983440378303666,12.603200000000001
202,7.2564242745126215,15.984400000000003
203,13.348622364556272,12.779000000000002
204,18.597589636950868,16.2006
205,18.22624816971628,16.8504
206,8.020004905063828,16.925400000000003
207,12.952160893891614,12.660800000000002
208,11.585915199205713,12.345600000000001
209,14.030221548608848,12.1404
210,11.889320241261307,12.2318
211,15.695534515369387,14.382600000000004
212,13.623537652324758,12.156200000000002
213,16.27755481311164,14.356600000000004
214,15.21023503867812,14.086400000000001
215,14.33602556655034,18.178
216,14.352235405465496,15.611600000000001
217,16.980581512808175,14.273000000000003
218,13.491939483811993,13.538800000000002
219,18.354056580321345,14.1724
220,17.818786304785057,12.2142
221,17.148797956173723,12.468599999999999
222,5.392266681411185,13.884400000000001
223,14.508782805267245,17.029999999999998
224,15.399110688807188,13.098200000000002
225,6.184110797310919,15.423599999999999
226,7.303662361710437,17.8626
227,18.225194803653363,13.810799999999997
228,17.807414721025957,12.9768
229,18.099885243221987,17.000400000000003
230,16.602490440760416,12.915200000000002
231,14.177536841803835,14.636000000000003
232,14.583209678870055,13.9236
233,17.182525835067835,14.228799999999996
234,13.348508766354115,16.508
235,15.005431381498688,15.39
236,14.227929692038312,13.237800000000002
237,14.18646435909038,12.0618
238,8.282474022857526,17.555400000000002
239,16.077107124867144,12.1538
240,14.459787852317511,15.906200000000004
241,15.409701207677474,15.134999999999998
242,19.835278423035675,12.964800000000002
243,15.954865569521257,13.553400000000002
244,21.908571917077737,15.777400000000002
245,15.946254193215392,13.5476
246,13.102254223277766,13.0822
247,16.91331418184906,16.7632
248,15.113753354696964,14.685200000000002
249,13.148706929213251,16.956200000000003
250,10.689644632123496,16.474400000000003
251,16.079264017893678,11.780600000000002
252,6.155867397423302,13.793200000000002
253,10.608566407208261,12.099
254,9.78094534241763,16.559
255,12.503216436933213,12.199200000000001
256,20.836576535630506,18.4188
257,16.38557855882097,12.3718
258,15.045112997924278,16.345600000000005
259,17.6772405713257,16.070600000000002
260,19.609801422318363,17.883200000000002
261,16.019457025231866,17.5642
262,10.741911572011055,16.052400000000006
263,15.2541006022235,14.163800000000002
264,14.97178121498386,12.807599999999997
265,6.507199381313817,18.022200000000005
266,15.796862471912826,14.208800000000002
267,12.848475254209086,11.9092
268,17.191206909675977,16.504200000000004
269,18.703782903122338,13.466000000000001
270,11.103853058068365,16.152400000000004
271,13.987803908002208,13.353200000000001
272,6.453771637095527,13.3048
273,16.09421134176934,13.965200000000003
274,18.114186800322635,12.1296
275,5.089919970928582,15.206400000000004
276,14.648338973342454,13.07
277,12.032313605149671,12.6988
278,12.947491063316589,12.9422
279,10.753250851345406,15.540600000000001
280,14.152067583137123,13.088199999999999
281,15.707461970579107,12.8686
282,7.623267266758586,17.696400000000004
283,7.117164712111001,16.325800000000005
284,14.801641021601222,12.627200000000002
285,11.230870491482928,16.533000000000005
286,17.74683861189733,15.853800000000001
287,14.64162193195101,13.486200000000002
288,12.170983327867166,12.6582
289,17.960878075216826,14.104000000000003
290,12.989147311133246,12.1812
291,15.069438815107802,16.8994
292,15.822223827554694,13.012
293,13.878677384935106,15.110200000000004
294,9.06743898995515,15.885000000000005
295,9.3344959841228,11.893400000000002
296,17.1172450046062,15.558999999999996
297,15.93788364664314,15.476
298,19.15838131395888,12.086400000000001
299,16.816319900758543,16.2288
300,17.696186720888118,12.0
301,11.318262172530341,15.749800000000002
302,13.500761201654147,17.3954
303,14.471578453357761,17.348599999999998
304,16.275233444177235,13.675800000000002
305,15.996645371709846,12.9734
306,7.193523346304396,11.979599999999998
307,4.639939848216562,16.816000000000003
308,10.41493222279217,16.7154
309,8.44685480392602,16.637200000000004
310,16.714130403784132,16.5618
311,14.450443600104949,17.9068
312,15.988230712056305,12.470400000000001
313,12.280579051560064,15.638000000000003
314,6.9549366795247245,17.199400000000004
315,15.028668244712925,14.155200000000002
316,16.35617037070448,17.2648
317,15.131764460079962,13.420800000000002
318,14.63233783937137,13.0778
319,21.28709836574741,12.244800000000003
320,10.154338604125682,12.8924
321,14.099434707344837,15.201
322,13.021283348838987,15.787000000000003
323,9.79697269575098,13.8922
324,16.534885526961205,13.836999999999998
325,5.427866737370989,13.750800000000002
326,12.266720931722526,12.379000000000001
327,12.625368633852577,12.8006
328,15.537651924291165,11.7798
329,16.599578482765754,15.486600000000003
330,14.202497752318028,13.3896
331,22.130211450144444,16.614200000000004
332,18.283140195614124,12.631800000000004
333,7.411713533129552,14.056200000000004
334,16.84711786844128,13.156000000000004
335,13.32427091532504,12.654000000000002
336,12.65219207719113,13.130000000000003
337,11.510723734665605,13.054200000000003
338,13.7646324612044,12.681600000000003
339,13.136836248056357,14.628400000000005
340,13.653065867420276,15.677800000000005
341,12.030583513515209,14.245200000000002
342,14.413876660105974,15.074200000000003
343,13.533232684981135,12.204
344,20.305302863909226,16.124800000000004
345,14.24949801173465,16.777400000000004
346,6.605814165712661,16.602400000000003
347,14.722743370077616,13.280800000000001
348,16.1475905433256,17.195400000000003
349,7.813269278820388,16.920000000000005
350,13.555246708523365,16.230000000000004
351,18.277082900661192,16.281000000000002
352,4.146081698251777,13.7668
353,16.08549696345607,16.062600000000003
354,5.410003829300544,17.953400000000006
355,12.973734960015317,12.464
356,14.813447344200634,13.1374
357,15.911474248751698,12.595
358,13.024096562833138,18.691000000000003
359,14.790293368878887,12.8914
360,18.12843427429997,16.132
361,14.756266935810023,12.9116
362,15.541891119285644,17.535200000000003
363,18.186184424208825,16.061200000000003
364,11.74704376248418,16.604200000000002
365,16.119914360594017,12.368400000000001
366,16.864646789094014,13.948400000000001
367,20.40577703065803,16.081000000000003
368,13.350554199315633,11.8542
369,13.632650310838729,12.289800000000003
370,15.69423013345945,12.122600000000002
371,16.374072296415036,16.249400000000005
372,12.494738116450442,16.944
373,12.063174168343558,12.3718
374,11.143398827757624,13.816600000000001
375,8.379441047742066,12.5704
376,15.763872418378913,13.168400000000002
377,15.570647126661877,16.160600000000002
378,9.61538813971216,16.253200000000003
379,8.51635475675354,12.963000000000001
380,15.882018538256265,13.7866
381,15.339781692193732,16.822800000000004
382,20.485720241141244,16.106800000000003
383,19.583385398876874,13.546800000000003
384,15.306567028497913,13.225600000000002
385,15.151637173397432,12.753200000000001
386,13.057145072724175,13.329199999999998
387,5.392324592492068,12.849800000000002
388,7.881627075268323,16.097800000000003
389,15.873664694434604,14.129200000000003
390,4.339204927324349,17.135000000000005
391,7.658342286988229,13.300200000000002
392,8.67559377199105,13.149800000000003
393,15.272133767243247,15.2882
394,5.000856186632573,14.085200000000002
395,15.472492155673878,17.0128
396,13.653665844191984,12.503799999999998
397,14.553445343666313,13.064400000000001
398,13.714727253338276,16.158800000000003
399,14.86569022436377,13.715800000000002
400,15.921735048482438,13.474200000000002
401,11.610780498226275,12.742200000000002
402,19.526196263029885,16.224600000000002
403,15.52610690979364,12.631000000000002
404,14.771084737130433,12.6882
405,13.61856081153007,12.921400000000004
406,21.734955898454135,18.3052
407,7.626765427650565,14.394200000000001
408,9.543624828613194,16.585000000000004
409,15.683432077667273,13.284400000000003
410,21.120040924624725,15.894000000000004
411,15.53127632449316,18.1586
412,17.851615827230727,12.7558
413,5.127086497010765,16.620800000000003
414,14.671294216920762,13.388600000000002
415,9.194369266597281,17.017000000000003
416,14.684536238484586,12.956800000000001
417,7.49925529980076,13.526
418,13.343218026231419,13.593200000000001
419,8.28252922261148,16.0072
420,15.337452362844152,13.195400000000001
421,12.138607654325886,14.105000000000002
422,15.817338387012708,16.2804
423,9.637535982528906,15.840399999999997
424,6.482741738922714,14.303000000000004
425,17.04062062818101,16.694000000000003
426,14.958348937644642,13.1374
427,15.603843173788828,17.102600000000006
428,19.04821247506612,15.2152
429,8.04702493979553,14.346000000000004
430,15.726219188667404,15.929600000000004
431,14.559198959623233,16.9478
432,8.874864890250244,15.792400000000002
433,15.261880485640004,11.6552
434,13.869828211194534,11.827
435,12.62970113774012,12.404000000000002
436,12.10842900325955,12.003000000000002
437,18.692135040061547,16.173200000000005
438,19.243939043273087,13.247200000000003
439,14.95736490497158,12.099
440,19.362546212226356,15.772600000000002
441,13.548354744334713,13.8546
442,16.192902873778884,13.563400000000001
443,20.239933028835157,12.5948
444,17.478948877258546,12.880400000000002
445,15.109226794419014,17.484
446,17.499926763834335,18.159000000000006
447,15.41908599395766,16.8194
448,14.85716213492625,16.678799999999995
449,7.032435024161713,13.993800000000004
450,14.779349018037228,15.750400000000004
451,17.747004631552507,16.671400000000006
452,16.445408697528674,16.486199999999997
453,12.952183015881118,12.2668
454,14.7217583100402,13.0478
455,19.2401164854932,15.953600000000002
456,14.548183258234431,16.9368
457,13.95383794641882,12.551400000000003
458,17.25078105226032,16.433600000000002
459,16.12855730009291,17.788800000000005
460,17.429637569507427,16.319800000000004
461,13.434883670959703,14.216000000000003
462,13.3456589175702,16.565
463,8.85969648111221,13.5596
464,15.001410888180535,13.206000000000001
465,9.641625535711905,16.479400000000005
466,8.421823668069194,16.3012
467,10.080451196118773,15.1498
468,20.87970810502967,16.504400000000004
469,15.620082456642992,12.8658
470,16.17471445792361,13.581400000000004
471,12.146783381761521,13.535000000000004
472,19.17836103604771,12.2064
473,16.101815953115782,16.6474
474,21.314261974617235,12.8588
475,8.918777572715786,15.740400000000001
476,19.460091253660714,13.257800000000005
477,15.351828804456462,12.948200000000002
478,15.725980376652062,16.4876
479,15.943063430770975,16.889200000000006
480,16.09846441766912,14.050400000000003
481,12.171696100557915,13.757
482,16.75562701349885,14.2642
483,17.084743975711525,12.245800000000001
484,18.198883817861024,16.425000000000004
485,15.035248531561615,16.5488
486,16.74194719537657,12.912200000000002
487,17.785867526880963,12.548800000000002
488,10.391953003756505,14.952600000000004
489,14.74476062918107,13.658199999999999
490,14.761348328318993,13.224600000000002
491,6.370682015116534,17.145200000000006
492,10.523845448904211,12.4914
493,14.08815189449174,12.9196
494,19.440280365018616,16.3138
495,15.604203196027397,16.396000000000004
496,7.948896529589608,17.613000000000007
497,10.125031572016299,13.105200000000002
498,9.385047708071056,13.7668
499,15.29184868904754,12.776000000000002
500,13.936384566365264,13.065
501,14.615414413235763,12.605800000000002
502,18.285508565363056,16.623800000000003
503,20.08196238824359,15.464000000000004
504,16.923544667217982,11.748200000000002
505,13.276757209719092,12.869200000000003
506,16.252074665653694,12.160800000000002
507,13.623397824815891,15.141200000000001
508,14.190515577880458,12.728800000000001
509,22.810376197110983,16.454800000000006
510,17.86131249003211,17.736800000000006
511,16.33309386566123,13.485000000000003
512,12.969046916378348,12.418000000000001
513,14.922237340819477,12.5948
514,10.583393388860479,18.9038
515,6.9005460334116,13.264599999999998
516,11.39145539493644,17.038
517,13.604340816479596,16.506400000000003
518,14.917352562025934,11.849400000000001
519,17.29279864711365,12.1492
520,14.846941713571915,13.1164
521,16.72128476032674,15.911800000000003
522,14.784198641707505,17.835800000000003
523,15.540271217418638,16.316000000000003
524,13.245057743493359,15.666000000000002
525,12.010120923439025,16.406600000000005
526,15.065740799754487,14.771600000000001
527,12.717051829137521,11.849400000000001
528,14.402282359690462,13.327800000000002
529,20.06484446377489,13.198400000000001
530,16.0432708783473,17.5424
531,15.52835082722165,16.682399999999998
532,15.388378097163248,12.769400000000001
533,19.236144913487735,16.052400000000006
534,14.1369917719809,12.8226
535,9.30979775103108,15.984400000000003
536,16.29704393747267,13.088400000000002
537,15.07851030034277,13.7668
538,14.620904743286653,12.5208
539,16.251498496541345,16.1858
540,16.273361296739075,12.757600000000002
541,9.52391289970312,12.7798
542,7.839619773108368,14.2764
543,14.218515896646274,14.065000000000003
544,7.7750927615391054,14.745600000000003
545,14.40975254918773,12.135000000000002
546,9.281822165818436,16.8488
547,12.384156668452556,13.418199999999999
548,17.07630829910212,12.605200000000002
549,14.93347023823512,14.891800000000003
550,19.715604138479158,13.3274
551,15.655276595357131,12.311000000000002
552,13.192906628483401,12.277999999999999
553,15.709076594424499,13.682400000000003
554,12.387112551925767,16.196000000000005
555,7.3747877292301816,16.7
556,11.220216453954492,16.718400000000003
557,14.84245818408879,14.044
558,12.977698654166256,13.691000000000004
559,16.862422949063,18.083000000000006
560,13.882376167901644,11.876199999999999
561,9.000130965131877,12.929200000000002
562,14.770651405949632,12.112800000000002
563,15.226041741828428,14.125600000000002
564,9.284732248393775,16.331200000000006
565,10.63729415739133,12.201200000000002
566,13.969905543598397,16.534799999999997
567,12.497183789232363,13.076000000000004
568,12.2593816123793,13.359199999999998
569,17.01271601277783,17.038800000000002
570,14.04528950706984,12.8396
571,16.363786504723315,16.0648
572,13.696901427700153,14.7284
573,13.978267004547781,13.0546
574,7.474212758877034,13.430800000000001
575,14.66320945283633,12.657200000000003
576,12.033513638729518,14.264400000000002
577,21.3269780515765,15.908800000000003
578,8.139057995973696,16.857400000000005
579,12.516849015684844,15.203199999999999
580,9.461456416476684,16.309400000000004
581,15.109739998887216,15.735400000000002
582,14.882518695051605,12.982600000000001
583,13.815053398127024,18.234400000000004
584,15.561732763756954,13.489600000000001
585,12.280653490050005,16.772800000000004
586,15.674226240016608,12.2522
587,15.70974529152573,18.085400000000003
588,13.665795561203844,16.974000000000004
589,11.112189599931318,16.5618
590,19.902130391575927,16.2386
591,15.875093468793187,13.0546
592,18.135233079988357,12.727
593,7.935316546197648,16.676000000000002
594,6.668127794737315,17.4444
595,13.914090692429795,15.488600000000002
596,5.655490745693724,16.666200000000003
597,14.486140264225085,12.1068
598,14.962839151993107,13.4642
599,18.279253627190872,15.920800000000007
600,7.734987251458517,16.914
601,17.35773156580137,16.091800000000003
602,14.075699806593494,16.768800000000002
603,14.477033315200183,12.288
604,13.84870630762407,13.884800000000002
605,16.348076610963144,17.085600000000003
606,21.375468739663457,16.849600000000002
607,16.03148845648997,16.2844
608,7.6078412385569605,16.920599999999997
609,9.380769718120149,16.344800000000003
610,17.223676212582443,15.893200000000002
611,17.823689226945845,16.282000000000004
612,18.63290954742784,15.980000000000004
613,11.327783110798482,12.5536
614,16.99638046072789,15.772600000000002
615,22.192611766089307,16.391600000000004
616,11.773723547963836,12.637
617,6.991601293857759,16.252600000000005
618,16.038026245158072,16.589000000000002
619,14.907890564434023,13.083400000000001
620,14.200434574837047,16.616799999999998
621,15.567702075053765,17.778400000000005
622,12.155378387165545,15.513800000000002
623,14.444422892245964,13.3258
624,19.06119383061573,12.6392
625,17.739171892787287,12.363400000000002
626,18.050100436936905,18.643800000000002
627,14.128923015826956,12.0632
628,12.82113360710498,12.0866
629,18.047516718954114,12.459000000000001
630,9.835649732206411,14.520199999999997
631,11.09493590727829,11.698000000000002
632,12.290414316362629,13.077600000000002
633,12.995969722623128,16.051600000000004
634,7.838616741935593,14.089200000000003
635,17.09079617157249,15.983000000000002
636,9.688191431718588,16.578400000000002
637,6.623886500615737,13.748600000000003
638,9.289039750632906,16.480000000000004
639,15.570102505642742,12.2468
640,13.14192396625714,14.000600000000002
641,14.97611891955634,18.009400000000003
642,16.902834503090325,16.401
643,13.490443064699754,13.4916
644,17.002087281853612,13.635
645,11.420771428193769,13.345400000000001
646,6.829473572121553,15.694000000000003
647,14.327483619160908,13.3354
648,14.568178904758556,13.043400000000002
649,10.052051231778922,16.734600000000004
650,14.556294144800354,15.896800000000006
651,10.881831009222676,12.9144
652,17.19828055648801,12.639000000000003
653,15.33095865016242,15.616000000000001
654,20.905474066604015,16.1966
655,21.24939012223713,16.087200000000003
656,18.339386880616495,12.8606
657,11.598461748659007,12.214400000000001
658,20.295487795879293,12.711200000000002
659,15.329534390128694,18.3196
660,16.486373980594582,12.2002
661,14.745235298326067,13.575000000000003
662,17.544154577463296,16.538000000000004
663,14.635704185081337,17.113599999999998
664,14.905449299448938,17.5916
665,13.064507483391772,13.175400000000003
666,7.735653685965354,16.669800000000002
667,16.308870381729818,13.0552
668,18.233247217923207,12.5102
669,15.894984775443293,13.404200000000001
670,12.090409336638796,12.216800000000001
671,17.902436101949565,17.369200000000003
672,15.880923974716747,16.9874
673,14.374199504350905,11.6374
674,16.084111960396278,14.713600000000001
675,16.009263261191194,12.939800000000002
676,17.840937157168995,14.510000000000002
677,15.030403206078406,12.222200000000003
678,13.89098474640317,17.536000000000005
679,11.300342650131569,18.240800000000004
680,17.556919488809392,14.022400000000003
681,14.96613993205114,16.781200000000002
682,14.321311709279266,12.498800000000001
683,12.170880648133098,16.042
684,16.405587314072047,15.956800000000001
685,14.554278690335268,16.461800000000004
686,14.686486543040182,15.190800000000001
687,18.468276817265732,11.893400000000002
688,14.944318847839249,16.1022
689,12.922818629838112,15.202999999999998
690,15.470818471146973,12.780200000000002
691,15.038162862890228,13.314600000000002
692,17.581193400160593,15.930000000000001
693,12.273209764597729,14.216999999999999
694,15.290205986954152,12.7392
695,20.012588758644426,16.941200000000002
696,9.196504748591197,16.006600000000002
697,9.42843296310374,13.0892
698,8.582049225457705,16.487600000000004
699,14.657733506071592,16.042
700,6.327735782508789,17.072599999999998
701,16.962049283745245,13.336400000000001
702,16.59561806759971,12.929200000000002
703,13.738661244347956,12.643000000000002
704,17.90344131782404,16.745400000000004
705,8.525729601716364,16.391000000000005
706,7.108883900226719,18.157800000000005
707,11.09955427816183,13.1546
708,10.57115544312617,13.0084
709,14.186783817413582,16.851200000000002
710,11.478092877066707,16.393600000000003
711,10.000720463371323,16.269199999999998
712,13.651337658348327,18.121800000000004
713,10.345720078261133,15.866800000000003
714,13.724963912210294,16.4048
715,18.869567642561705,16.620800000000003
716,8.017047668863938,16.318600000000004
717,17.41546477146072,15.027000000000003
718,19.480570070948016,15.742400000000002
719,14.822472595331083,13.8352
720,15.745161632345788,12.978000000000002
721,11.7073338896201,12.178400000000002
722,8.874061495783408,15.909600000000003
723,20.828217611189622,17.289200000000005
724,16.34042928759518,12.168600000000001
725,16.693427650619817,17.2798
726,16.98860337036861,15.6674
727,17.701079401408265,12.7316
728,14.90367009166998,13.074400000000002
729,13.530132065685569,16.0786
730,14.225973285601983,13.828600000000002
731,15.238484125214116,14.407600000000002
732,11.637745640686392,12.680000000000001
733,16.163330112405298,13.015800000000002
734,13.360270009164303,13.379600000000003
735,15.398649064495887,17.029000000000003
736,14.658400944883233,16.864000000000004
737,18.016266985707524,16.873800000000003
738,15.089725173948379,12.746400000000001
739,14.135062352874606,15.984400000000003
740,21.227508926035025,15.944
741,18.17191759066334,13.403400000000001
742,19.127509626267873,16.675
743,17.13988715829714,14.0558
744,14.233176781018964,13.960200000000002
745,8.852065882766496,15.831000000000003
746,16.579049967885087,16.3228
747,12.519120679740146,12.650600000000003
748,18.380917982079858,16.2862
749,15.742059657045644,15.164600000000002
750,17.423065592786266,12.976400000000002
751,15.270918272483364,12.1296
752,16.380928469788653,16.979200000000002
753,15.182183516422736,11.879000000000001
754,15.2776340506542,13.626799999999998
755,17.663540318327108,18.159000000000006
756,12.453130831579896,16.093400000000003
757,15.285823418403009,13.8324
758,15.709186185353326,16.534800000000004
759,22.22919734315308,17.2772
760,14.318241177174672,17.665800000000004
761,5.583330956941074,13.675800000000002
762,14.45953967518322,16.941200000000002
763,14.32991033469376,11.952000000000004
764,9.017197491950867,16.504400000000004
765,13.420127166202105,12.559800000000003
766,5.104568747746574,13.113399999999999
767,15.424956588947643,16.090400000000002
768,12.703213860073225,18.076400000000007
769,15.15023376565903,17.0238
770,16.229136346494798,12.176400000000001
771,10.729523890001726,16.669000000000004
772,15.299565525781457,14.922800000000004
773,14.922445959876677,16.933999999999997
774,14.212076667903162,13.982600000000001
775,12.277988956478195,12.39
776,16.952637888916726,13.197200000000002
777,14.853295369608716,16.601599999999998
778,15.83097569057577,16.968200000000003
779,13.987097281652245,12.6736
780,14.716978418820807,16.9396
781,13.776247568913526,16.612000000000002
782,8.231235322922483,17.316600000000005
783,16.594682052506496,14.915000000000003
784,14.756592775240026,12.706600000000002
785,15.18120384287424,16.01
786,13.68736985738923,12.273399999999999
787,14.249909642885589,13.112
788,15.76040395737968,16.881200000000007
789,12.552058519698674,14.056800000000003
790,16.658972586229087,16.058600000000002
791,14.615651768697875,18.123400000000007
792,14.834349647569354,13.900599999999999
793,6.500598937316185,14.094800000000003
794,18.4974640699025,11.7536
795,7.5407806992193365,16.687200000000004
796,14.199759747658671,16.426000000000002
797,8.5155397595428,17.671800000000005
798,16.926192836901897,13.4268
799,13.905553459490983,14.928000000000004
800,15.124559357909064,15.350400000000002
801,12.269477153593646,14.175799999999999
802,13.74939249597237,14.392800000000001
803,15.614360171510667,16.477400000000003
804,17.783765444768427,13.990000000000002
805,15.903876611192953,18.366400000000002
806,17.78836896219653,13.7612
807,15.172335065250108,13.121400000000001
808,14.714706406259445,16.634400000000003
809,13.178825475531875,16.081000000000003
810,15.504464472837661,13.081199999999999
811,15.085435529511535,15.426999999999998
812,14.102853412908317,13.056600000000003
813,5.883270481897217,16.413600000000002
814,16.062544798044787,13.0374
815,20.365254462965606,11.9174
816,7.290005550891387,13.7668
